id,branch_id,user_id,commit_timestamp
1070,614,266,1650761090000
1071,297,856,1658433180000
1072,533,1148,1642246454000
1073,1344,407,1651544647000
1074,1109,797,1663958848000
1075,973,1785,1634141624000
1076,67,224,1647159919000
1077,492,471,1642932908000
1078,1292,1958,1651415243000
1079,1045,1108,1658729545000
1080,1804,1639,1635930654000
1081,335,1709,1649506918000
1082,970,161,1649421811000
1083,1884,633,1663339937000
1084,524,1682,1645728145000
1085,1896,127,1640147686000
1086,406,748,1646931932000
1087,450,1226,1640428805000
1088,258,561,1654865278000
1089,600,1558,1658677716000
1090,434,1844,1648482922000
1091,1350,1027,1647376600000
1092,1981,1163,1651831183000
1093,1848,234,1649576847000
1094,1753,1476,1635655889000
1095,1310,582,1655881065000
1096,67,1343,1661905899000
1097,1314,898,1651277152000
1098,1348,1893,1660836986000
1099,1742,883,1659267479000
1100,1090,112,1645745282000
1101,1179,697,1638603152000
1102,1232,447,1659752333000
1103,1037,111,1642894236000
1104,1800,988,1641114550000
1105,1545,622,1646628319000
1106,1224,1748,1643301473000
1107,1193,1263,1644277084000
1108,1860,37,1660482118000
1109,1711,932,1651708659000
1110,1701,304,1654540066000
1111,996,1128,1657523620000
1112,189,1886,1656780098000
1113,1094,257,1655294427000
1114,189,1301,1644320338000
1115,1862,1688,1641391214000
1116,1031,204,1646330418000
1117,1238,1447,1633035068000
1118,243,319,1660428420000
1119,61,1590,1661133552000
1120,874,681,1636808722000
1121,1197,167,1653368968000
1122,1174,373,1652290397000
1123,1380,1594,1649756048000
1124,1202,1899,1652882827000
1125,716,1276,1633383472000
1126,1322,983,1658961623000
1127,958,169,1656248191000
1128,25,338,1655581752000
1129,1541,1266,1643382610000
1130,1443,359,1646113800000
1131,1204,1997,1635615258000
1132,1058,1950,1647043363000
1133,98,299,1650069323000
1134,19,1811,1647149585000
1135,602,1682,1644947180000
1136,1287,1076,1651563698000
1137,534,1136,1638251486000
1138,901,1929,1650287766000
1139,231,1041,1646939958000
1140,1378,1589,1646321478000
1141,459,585,1660307372000
1142,1338,1788,1653567673000
1143,1457,430,1654333762000
1144,1941,248,1654992638000
1145,240,486,1644022862000
1146,1956,107,1641384403000
1147,225,612,1632528099000
1148,797,1000,1653308866000
1149,628,613,1640915319000
1150,1419,1038,1660044843000
1151,163,274,1654121014000
1152,1790,1483,1648018249000
1153,1788,1320,1662165580000
1154,1941,587,1638854876000
1155,8,1288,1655877649000
1156,593,669,1646819805000
1157,1308,1788,1642962480000
1158,1116,1220,1654473486000
1159,532,965,1663270205000
1160,519,190,1635553308000
1161,1554,1154,1654440400000
1162,372,1235,1635656425000
1163,823,1291,1663842186000
1164,1287,224,1634892510000
1165,1233,771,1657002877000
1166,373,684,1641557860000
1167,1862,754,1639525891000
1168,1173,1359,1638764475000
1169,1268,63,1653326641000
1170,1392,1865,1635632477000
1171,741,1859,1641190759000
1172,605,1011,1645977783000
1173,1567,1222,1649105145000
1174,1775,456,1658140330000
1175,1895,509,1661313677000
1176,804,1023,1642755293000
1177,331,1863,1661372209000
1178,1375,768,1655330461000
1179,741,1618,1650581825000
1180,543,1552,1662031660000
1181,1155,557,1637880876000
1182,340,401,1642319559000
1183,1197,1227,1657409485000
1184,1887,865,1639728542000
1185,388,670,1659450746000
1186,585,1882,1634789802000
1187,1514,1745,1636051729000
1188,1618,1574,1663516794000
1189,791,71,1656599994000
1190,1689,814,1641558263000
1191,1359,1017,1643075382000
1192,1469,1174,1641002545000
1193,671,1650,1633995701000
1194,1371,661,1656116910000
1195,1945,1710,1638622152000
1196,1343,519,1649760619000
1197,640,394,1646388891000
1198,1705,918,1653001334000
1199,713,1598,1653225647000
1200,1281,1778,1646492158000
1201,612,1266,1656538418000
1202,1057,1697,1643424460000
1203,1158,739,1635414940000
1204,321,178,1638303012000
1205,1074,998,1656948020000
1206,1078,163,1642338464000
1207,912,1426,1650620979000
1208,588,1227,1654026451000
1209,2000,1421,1632924164000
1210,487,692,1634404428000
1211,18,1944,1655790994000
1212,1227,969,1656200750000
1213,1302,1307,1646711566000
1214,704,933,1660414384000
1215,1294,1574,1655503037000
1216,1264,1287,1641194766000
1217,1310,1725,1659768321000
1218,1818,1076,1656543254000
1219,843,1834,1652933493000
1220,245,1150,1636957115000
1221,754,1279,1648423530000
1222,1748,215,1639449160000
1223,1960,1212,1663543872000
1224,1987,999,1658106214000
1225,1925,365,1650119022000
1226,16,534,1635563467000
1227,74,1056,1656544200000
1228,516,905,1652413243000
1229,1514,712,1660484545000
1230,1322,1353,1652721732000
1231,939,1045,1644007041000
1232,938,856,1653606773000
1233,648,1873,1657287747000
1234,410,1076,1659857178000
1235,1228,772,1654885798000
1236,1859,1054,1659006186000
1237,1045,461,1633492049000
1238,1092,1063,1647689474000
1239,499,1941,1643931409000
1240,212,1068,1636555563000
1241,868,178,1636399275000
1242,1594,563,1641517171000
1243,1858,781,1652092487000
1244,911,299,1645886879000
1245,766,1777,1647920865000
1246,1061,1632,1649975910000
1247,1075,1021,1655415717000
1248,430,1856,1659003056000
1249,1031,599,1641251282000
1250,177,91,1648265362000
1251,1985,259,1654441814000
1252,1460,365,1643386341000
1253,1252,1807,1657859042000
1254,1915,106,1632527831000
1255,1951,1962,1636611998000
1256,1375,1215,1662019325000
1257,1694,283,1658293249000
1258,196,1031,1639262268000
1259,452,1658,1646963598000
1260,95,1418,1643787062000
1261,1429,647,1639182790000
1262,1989,548,1654689248000
1263,166,475,1661168254000
1264,1062,1692,1651637228000
1265,1383,1911,1650477401000
1266,1289,464,1652758249000
1267,17,259,1646974655000
1268,332,553,1639347329000
1269,1174,838,1646583540000
1270,701,425,1648337954000
1271,190,1252,1658731701000
1272,947,858,1661187110000
1273,693,983,1643857287000
1274,1568,435,1663128690000
1275,338,960,1658181366000
1276,1805,962,1641944161000
1277,1891,1834,1655446152000
1278,354,1734,1632483461000
1279,1706,1970,1639462644000
1280,1553,1664,1640046725000
1281,874,868,1663807876000
1282,1983,174,1638722309000
1283,69,1803,1651893344000
1284,1976,569,1651848643000
1285,352,1618,1641833600000
1286,1545,862,1661115355000
1287,1779,6,1658828916000
1288,222,772,1636169796000
1289,1593,681,1659499689000
1290,1047,1928,1643491441000
1291,871,1018,1653117786000
1292,266,589,1648094447000
1293,1421,1637,1661794624000
1294,1185,1512,1656946059000
1295,1718,1571,1636153833000
1296,32,1656,1657915619000
1297,26,247,1650751075000
1298,1438,459,1661582863000
1299,1130,1608,1659041818000
1300,961,461,1644971938000
1301,742,1447,1649503009000
1302,1517,693,1653791878000
1303,1753,1444,1638174851000
1304,26,1276,1661602658000
1305,1661,506,1644450141000
1306,941,749,1637450088000
1307,262,1768,1658284761000
1308,60,1888,1636092060000
1309,1489,1877,1635364027000
1310,1564,1155,1652285860000
1311,746,996,1656266998000
1312,1885,683,1642345978000
1313,4,310,1657574494000
1314,302,710,1638050448000
1315,1867,1000,1646052637000
1316,179,1323,1652214546000
1317,1183,284,1661104010000
1318,967,1218,1651135047000
1319,1592,1915,1644679622000
1320,801,1904,1635611969000
1321,986,1019,1652821643000
1322,980,798,1642959099000
1323,61,874,1635612215000
1324,1273,784,1659934286000
1325,1467,425,1651898309000
1326,996,387,1634225401000
1327,1337,1869,1637128548000
1328,1838,936,1641237641000
1329,1265,1549,1636253693000
1330,483,927,1633795688000
1331,677,407,1634575113000
1332,194,1117,1656437689000
1333,358,1272,1638119094000
1334,1774,1020,1647197873000
1335,1271,918,1658177025000
1336,1661,1833,1654209024000
1337,1941,1213,1661858002000
1338,1486,588,1636419483000
1339,1474,1898,1641823502000
1340,489,479,1644442193000
1341,808,1718,1651084647000
1342,1126,1339,1659108820000
1343,298,1642,1649213470000
1344,1008,1205,1654425377000
1345,1711,45,1639841044000
1346,1636,485,1636879042000
1347,765,1463,1658492608000
1348,1001,130,1648340571000
1349,746,1757,1642118164000
1350,1310,732,1651677565000
1351,593,214,1639263761000
1352,1082,17,1644206302000
1353,1233,396,1647586955000
1354,1360,391,1652299185000
1355,1731,612,1659301346000
1356,1368,953,1641036404000
1357,474,215,1657700303000
1358,1699,1663,1643104365000
1359,364,808,1647816263000
1360,1160,1451,1658032406000
1361,1566,1352,1635250132000
1362,1569,672,1634556783000
1363,327,352,1663940067000
1364,278,814,1636488474000
1365,1011,82,1635549714000
1366,1342,652,1650143134000
1367,1011,1608,1654968974000
1368,1201,774,1644393184000
1369,644,726,1647325583000
1370,192,1774,1663184885000
1371,969,150,1642937505000
1372,1201,558,1663817437000
1373,532,1524,1651170134000
1374,1748,1658,1661196459000
1375,1998,1378,1656495693000
1376,529,1096,1657859100000
1377,302,765,1655262773000
1378,198,1215,1632918543000
1379,341,1695,1642121909000
1380,636,1840,1643290234000
1381,42,662,1634141367000
1382,532,1584,1663328819000
1383,1195,1729,1633325086000
1384,255,79,1649533510000
1385,1770,175,1648479885000
1386,233,1036,1650527848000
1387,562,188,1651636090000
1388,1252,1743,1635859481000
1389,787,1982,1646166577000
1390,863,1618,1661284482000
1391,646,301,1643065343000
1392,1706,670,1643499204000
1393,758,1345,1645626692000
1394,1506,1476,1641214163000
1395,1888,1361,1646094538000
1396,77,1808,1653657532000
1397,719,1967,1647361178000
1398,1591,603,1636955222000
1399,1146,1023,1639426506000
1400,267,1667,1649281887000
1401,1171,1519,1662161855000
1402,48,197,1638223378000
1403,414,816,1639830002000
1404,1105,1787,1645060124000
1405,1492,1185,1633545612000
1406,1033,313,1645329618000
1407,1139,1809,1655658312000
1408,1614,1379,1658427711000
1409,75,717,1652847170000
1410,1986,194,1662958124000
1411,1427,1813,1651073158000
1412,655,974,1642877879000
1413,1866,76,1650411096000
1414,408,48,1635327030000
1415,1634,732,1639005770000
1416,1064,1842,1636920155000
1417,1874,977,1655182783000
1418,1245,325,1644831574000
1419,1585,1124,1649754729000
1420,590,1360,1632544721000
1421,1382,1339,1634306390000
1422,729,898,1634999537000
1423,949,1335,1633096489000
1424,1201,1709,1656347900000
1425,1016,1222,1634834101000
1426,588,357,1659750534000
1427,1663,1540,1648402078000
1428,1433,168,1646565757000
1429,951,917,1650829440000
1430,1812,1791,1655987840000
1431,235,1933,1649019845000
1432,365,258,1648368832000
1433,1120,1480,1656757365000
1434,230,56,1644863651000
1435,625,1992,1658036679000
1436,404,1216,1657043980000
1437,2000,849,1655779464000
1438,1866,1290,1648688708000
1439,431,504,1640881266000
1440,1811,332,1637348182000
1441,1267,833,1641117730000
1442,410,1375,1634530507000
1443,391,1285,1662614517000
1444,1220,9,1647338577000
1445,1292,1110,1642841459000
1446,721,1531,1652725784000
1447,1252,1580,1644495371000
1448,1993,679,1653597780000
1449,695,1213,1644884441000
1450,1940,1827,1649218754000
1451,499,1868,1655524379000
1452,613,1493,1645402557000
1453,948,1463,1663149917000
1454,1075,1932,1641905776000
1455,323,1991,1657433062000
1456,43,1579,1637635523000
1457,1941,1672,1648248648000
1458,1788,751,1635168385000
1459,339,1709,1643233569000
1460,1046,1663,1657365402000
1461,645,646,1661723071000
1462,863,1071,1653516607000
1463,619,1766,1657417738000
1464,1984,419,1642774882000
1465,1596,1556,1645776139000
1466,1103,1982,1647529460000
1467,435,286,1637776812000
1468,1852,550,1651935818000
1469,766,1769,1654304748000
1470,704,454,1656492496000
1471,195,1753,1636821638000
1472,1639,1950,1637132071000
1473,886,1253,1662837431000
1474,1260,1341,1660747529000
1475,257,121,1643760765000
1476,230,1460,1642076846000
1477,1753,1704,1659580527000
1478,586,501,1640635399000
1479,1888,709,1635042862000
1480,1915,1680,1661019023000
1481,1664,1640,1649591943000
1482,1996,415,1652669356000
1483,764,578,1656595727000
1484,1120,1922,1649274349000
1485,321,261,1657981681000
1486,288,1256,1649302374000
1487,1039,1372,1654406008000
1488,45,1210,1658108417000
1489,452,1454,1656476061000
1490,1057,1219,1660894349000
1491,693,397,1651628660000
1492,1021,808,1644889172000
1493,13,986,1645630510000
1494,537,1038,1651712325000
1495,245,1966,1651388098000
1496,455,1385,1661928098000
1497,1082,1182,1650243883000
1498,89,1502,1634882540000
1499,1421,497,1656661320000
1500,1641,1928,1662867167000
1501,523,938,1651150245000
1502,811,504,1645257142000
1503,1722,592,1633753573000
1504,449,1097,1633322732000
1505,1909,1863,1640611833000
1506,1396,826,1657278420000
1507,1166,1329,1633427737000
1508,1606,286,1655159987000
1509,481,854,1661501807000
1510,317,1731,1647750064000
1511,292,974,1651944032000
1512,1135,1906,1641007547000
1513,1525,723,1654009631000
1514,1115,900,1644787896000
1515,1826,1524,1633427962000
1516,861,1811,1636105939000
1517,1074,85,1652778581000
1518,1615,1161,1661387808000
1519,975,412,1637432481000
1520,1537,165,1642597046000
1521,214,1957,1653183620000
1522,355,153,1641750525000
1523,588,1729,1640968434000
1524,765,80,1644966893000
1525,1503,175,1637078608000
1526,347,1489,1649360360000
1527,1070,1013,1649135020000
1528,870,833,1633675584000
1529,1589,1787,1651249318000
1530,669,1335,1647332698000
1531,994,36,1660014858000
1532,1320,1729,1641727413000
1533,605,1268,1647066234000
1534,664,354,1654574777000
1535,394,719,1634243196000
1536,19,1103,1645342938000
1537,492,1582,1653436665000
1538,377,1737,1654388357000
1539,58,268,1650903072000
1540,1580,1827,1658422269000
1541,369,295,1642129532000
1542,425,291,1651439938000
1543,1180,318,1661962722000
1544,1564,558,1654122251000
1545,1034,1130,1654364864000
1546,142,504,1635426892000
1547,910,344,1658174270000
1548,388,1085,1636709131000
1549,675,278,1661603719000
1550,34,8,1633440400000
1551,927,450,1660616125000
1552,1704,1964,1633466834000
1553,1486,1612,1640801399000
1554,1619,670,1635968295000
1555,1474,1107,1650909257000
1556,1227,1101,1649820908000
1557,220,1954,1663657718000
1558,1114,1112,1645750965000
1559,1976,615,1651671721000
1560,1315,337,1641355851000
1561,394,1967,1656409268000
1562,167,1163,1655053320000
1563,1020,1729,1654596530000
1564,75,1590,1640149792000
1565,869,1237,1645052015000
1566,903,322,1637746797000
1567,1287,508,1657078853000
1568,660,397,1655995967000
1569,1924,916,1643106010000
1570,1330,1090,1654504332000
1571,477,477,1651597434000
1572,552,1758,1634682821000
1573,1978,673,1660949460000
1574,34,1887,1649039627000
1575,203,1751,1648824041000
1576,383,270,1651607916000
1577,359,1408,1641655842000
1578,534,1503,1654555492000
1579,1805,362,1644028330000
1580,1250,432,1634681479000
1581,328,453,1651806325000
1582,1599,1032,1646674523000
1583,1380,798,1636986141000
1584,1810,1311,1656282707000
1585,1176,1183,1647515826000
1586,470,962,1640237437000
1587,422,346,1657202756000
1588,1882,862,1633505573000
1589,1703,632,1654803766000
1590,1689,873,1660058660000
1591,970,1361,1660263387000
1592,558,324,1638276779000
1593,1982,623,1651337669000
1594,1658,104,1641328816000
1595,73,157,1662098312000
1596,1951,1700,1663068072000
1597,1582,1768,1640626651000
1598,1790,766,1652054847000
1599,1484,1168,1634809191000
1600,1477,1489,1661910118000
1601,765,1197,1635098580000
1602,1418,402,1656689524000
1603,810,830,1660506483000
1604,1640,1330,1655837191000
1605,1261,1424,1636183093000
1606,1487,1182,1660729109000
1607,973,92,1643801013000
1608,765,1344,1661485755000
1609,133,1,1658014994000
1610,813,1126,1659955539000
1611,1935,340,1659119494000
1612,1729,187,1636749248000
1613,342,1751,1662540459000
1614,23,543,1652698927000
1615,846,1184,1633746546000
1616,20,1499,1633763372000
1617,1762,861,1639708664000
1618,735,615,1642396972000
1619,1206,1565,1649747567000
1620,53,1708,1662930859000
1621,491,1723,1660823560000
1622,1238,68,1636627201000
1623,344,703,1657450363000
1624,730,1749,1637421727000
1625,1716,948,1659738911000
1626,500,439,1648707806000
1627,906,480,1651093481000
1628,1919,502,1648871840000
1629,1601,1928,1649373975000
1630,1490,1516,1639466684000
1631,1968,239,1653732805000
1632,1269,1192,1648767719000
1633,1840,425,1659809897000
1634,1198,978,1654459435000
1635,1724,932,1661784146000
1636,53,936,1662514726000
1637,1856,295,1640935379000
1638,741,1013,1654425556000
1639,416,1416,1638774629000
1640,173,585,1642976145000
1641,1960,975,1654184200000
1642,1556,15,1655528916000
1643,1889,1195,1641998443000
1644,1071,1582,1646107594000
1645,1677,699,1642826793000
1646,994,1910,1656647976000
1647,20,945,1660548267000
1648,944,1866,1635749813000
1649,1743,1914,1642717633000
1650,1335,1836,1637399130000
1651,1422,922,1640738577000
1652,686,1233,1638879690000
1653,950,809,1653059792000
1654,374,1705,1663094548000
1655,749,172,1637647698000
1656,1563,790,1640581873000
1657,689,341,1640977266000
1658,1047,225,1649591131000
1659,722,1182,1642689467000
1660,941,376,1637012703000
1661,1830,1681,1638195319000
1662,812,104,1633189460000
1663,1103,1076,1662189306000
1664,524,1382,1650766716000
1665,1570,1616,1660801057000
1666,1860,1606,1639978158000
1667,1539,1820,1634568268000
1668,915,247,1652911752000
1669,1261,571,1638863921000
1670,1779,765,1662860633000
1671,1860,155,1635523870000
1672,1534,1897,1659388365000
1673,1515,1414,1660447485000
1674,1392,1775,1656023194000
1675,182,1541,1639590039000
1676,882,847,1654570911000
1677,129,614,1642150244000
1678,784,910,1656010961000
1679,299,307,1652054919000
1680,1844,466,1654772243000
1681,749,420,1662764683000
1682,1069,624,1639141461000
1683,849,124,1654734663000
1684,601,876,1638887697000
1685,274,1561,1655183566000
1686,661,1307,1651089055000
1687,289,1803,1657673595000
1688,300,457,1633825677000
1689,1880,1869,1644534885000
1690,225,389,1654545363000
1691,470,1216,1634352788000
1692,745,690,1641952736000
1693,1209,878,1641608804000
1694,1026,1949,1659568250000
1695,1415,1934,1633674314000
1696,1835,524,1647913119000
1697,290,1652,1655377276000
1698,1819,629,1652369934000
1699,856,186,1652082926000
1700,611,688,1643783228000
1701,548,1118,1636764187000
1702,793,1213,1645595808000
1703,1480,1427,1632451201000
1704,1271,1229,1655573581000
1705,481,281,1651583119000
1706,1054,1883,1660435375000
1707,1703,620,1635213273000
1708,62,1328,1656813265000
1709,1948,226,1635095090000
1710,1173,1330,1640760332000
1711,1408,1883,1637188997000
1712,712,1409,1656956279000
1713,1450,1057,1657907560000
1714,1913,1841,1651581057000
1715,1224,990,1640079625000
1716,436,1397,1660995561000
1717,462,1627,1647782207000
1718,214,683,1656968518000
1719,413,1133,1660798687000
1720,361,479,1652979607000
1721,1631,1171,1633214335000
1722,1823,1273,1649170969000
1723,590,1109,1632741728000
1724,274,1636,1648655612000
1725,299,604,1655042130000
1726,1391,1685,1658571622000
1727,1337,46,1663107761000
1728,880,1744,1634586338000
1729,1887,27,1660746002000
1730,926,1532,1637390533000
1731,1686,698,1635464678000
1732,1594,535,1637399257000
1733,78,1934,1658790667000
1734,136,39,1663321629000
1735,1994,536,1646155503000
1736,1987,346,1636717286000
1737,1229,1190,1649298319000
1738,1416,1654,1660570645000
1739,598,1972,1635280565000
1740,1045,283,1636739034000
1741,45,1091,1643854391000
1742,776,106,1649729494000
1743,1846,1361,1637073742000
1744,580,553,1656180261000
1745,460,1724,1657778422000
1746,1231,1532,1644770594000
1747,870,907,1650779735000
1748,1231,1912,1645356412000
1749,1901,1853,1638184628000
1750,15,1294,1649988372000
1751,1453,48,1645891454000
1752,597,248,1661897939000
1753,395,1397,1638152502000
1754,1382,1518,1661114250000
1755,1624,540,1632732799000
1756,1181,999,1634458521000
1757,388,267,1652156314000
1758,281,213,1650479390000
1759,841,97,1633843905000
1760,432,507,1645313588000
1761,75,1231,1639329407000
1762,408,1032,1640310977000
1763,1594,1074,1653515551000
1764,1068,1972,1642210474000
1765,506,521,1645735276000
1766,429,1666,1658599063000
1767,28,1500,1648116442000
1768,689,1869,1653339625000
1769,1727,1347,1654762000000
1770,1986,400,1645764188000
1771,615,1231,1659910716000
1772,1593,770,1639083868000
1773,714,339,1639567284000
1774,694,430,1637784644000
1775,1453,3,1656111342000
1776,569,1508,1645492351000
1777,1635,1367,1650092019000
1778,620,1404,1632604924000
1779,1607,69,1646350360000
1780,1204,1674,1639658628000
1781,1871,1208,1659961301000
1782,884,1763,1640005472000
1783,617,1730,1656703684000
1784,1525,935,1655839096000
1785,845,1248,1661880811000
1786,82,247,1660481496000
1787,1190,1259,1651044600000
1788,1983,592,1635835065000
1789,206,684,1648507141000
1790,555,485,1646558369000
1791,299,1990,1637067851000
1792,993,1894,1637801025000
1793,1289,388,1641555409000
1794,1375,68,1641033477000
1795,549,1590,1656958053000
1796,485,856,1657313928000
1797,1837,1941,1642691106000
1798,576,1097,1662558351000
1799,222,103,1639354644000
1800,1879,1298,1643786253000
1801,1527,568,1641302193000
1802,1607,87,1639141656000
1803,866,590,1647699544000
1804,1697,1952,1655956319000
1805,542,1871,1637634770000
1806,1395,1016,1643677826000
1807,372,914,1657564738000
1808,839,1907,1656236113000
1809,704,33,1636397748000
1810,288,1506,1638444802000
1811,1814,1054,1642522255000
1812,551,908,1644570934000
1813,43,818,1648565646000
1814,1741,197,1656729333000
1815,917,442,1646030224000
1816,1891,842,1636488424000
1817,1048,1597,1642920901000
1818,468,920,1663440243000
1819,1084,1297,1634574761000
1820,1611,580,1656298014000
1821,65,1599,1646747062000
1822,1655,19,1652614411000
1823,730,343,1641407617000
1824,1199,1747,1662610512000
1825,681,1942,1657097274000
1826,637,371,1650011526000
1827,308,141,1643211293000
1828,679,866,1657900729000
1829,1968,120,1639783825000
1830,718,1152,1633614018000
1831,112,113,1657883513000
1832,157,781,1656787971000
1833,1236,1834,1658336225000
1834,1288,1106,1650030512000
1835,24,324,1657084304000
1836,118,1633,1647672313000
1837,1662,1382,1641860205000
1838,1675,1170,1643572646000
1839,1270,274,1634921512000
1840,235,937,1648672061000
1841,1121,1828,1650318239000
1842,1622,1727,1642935326000
1843,759,1873,1654673232000
1844,1577,1120,1651674201000
1845,80,238,1648751318000
1846,887,1329,1662961337000
1847,703,444,1658320010000
1848,268,1245,1649410455000
1849,1837,1178,1633510276000
1850,561,32,1653673968000
1851,1055,989,1640693576000
1852,284,1513,1635352797000
1853,895,1293,1644684299000
1854,1270,362,1651913868000
1855,562,1196,1647138547000
1856,1431,623,1650870634000
1857,1181,1473,1643400859000
1858,1620,786,1648676428000
1859,597,454,1643439087000
1860,1146,426,1635904638000
1861,1918,310,1648646338000
1862,1040,97,1659641435000
1863,1537,1687,1654776253000
1864,1527,1178,1644408460000
1865,1013,1271,1644863006000
1866,10,941,1648436133000
1867,1950,1874,1649567138000
1868,676,614,1659623324000
1869,970,1282,1638260207000
1870,302,437,1655823401000
1871,1904,949,1658928319000
1872,1078,1609,1657335990000
1873,861,1418,1641350393000
1874,776,408,1648811633000
1875,249,595,1639492415000
1876,704,1539,1663681562000
1877,1101,1666,1657223908000
1878,538,1735,1658609860000
1879,1495,373,1636078452000
1880,777,1293,1655794756000
1881,1928,807,1657244933000
1882,1828,1735,1653717144000
1883,1690,1176,1663433163000
1884,77,1313,1636524668000
1885,310,96,1640944248000
1886,1865,1161,1663733144000
1887,1303,1457,1656885919000
1888,139,911,1648752859000
1889,1557,1518,1651783527000
1890,1254,1254,1635951015000
1891,1610,1373,1652582379000
1892,901,1600,1642017719000
1893,1083,630,1653701546000
1894,1754,1532,1644645274000
1895,321,1723,1659879564000
1896,182,1777,1659020459000
1897,1799,218,1642497018000
1898,1756,1025,1637639859000
1899,1063,622,1633152255000
1900,163,1145,1659368194000
1901,373,1482,1645087046000
1902,47,1723,1649216851000
1903,447,1349,1658268573000
1904,1500,838,1656011084000
1905,1745,1696,1660499240000
1906,1696,951,1651334974000
1907,546,1989,1641518839000
1908,1887,501,1632717218000
1909,1806,333,1651026587000
1910,298,1295,1642776287000
1911,1852,1818,1637790345000
1912,365,1395,1658176700000
1913,1468,94,1650553241000
1914,661,1816,1658975530000
1915,1077,1758,1663709613000
1916,164,1201,1644219689000
1917,1340,607,1663032604000
1918,1567,1929,1639641716000
1919,986,1442,1647292240000
1920,1834,1226,1640577884000
1921,1112,769,1646811333000
1922,1477,1778,1638541935000
1923,720,534,1658889987000
1924,1995,1182,1634583769000
1925,1425,672,1642327380000
1926,1281,1577,1660206329000
1927,154,1670,1653263714000
1928,616,1574,1647558780000
1929,1262,631,1644786305000
1930,1821,1731,1649422772000
1931,1621,1099,1637592139000
1932,1956,517,1649409474000
1933,1288,997,1656196505000
1934,147,102,1651252129000
1935,91,1896,1653586537000
1936,892,1307,1641635779000
1937,680,194,1662713392000
1938,6,1821,1663101919000
1939,801,1826,1651923512000
1940,906,509,1655498692000
1941,590,73,1651094641000
1942,681,672,1648333836000
1943,1646,734,1653317340000
1944,1438,1092,1649323240000
1945,392,1324,1648789026000
1946,604,177,1652665375000
1947,698,758,1656828639000
1948,1432,917,1658393644000
1949,621,1753,1658100425000
1950,829,1650,1653872948000
1951,867,940,1642198990000
1952,1542,1507,1654919551000
1953,1783,1530,1644555770000
1954,1677,1557,1639562370000
1955,1253,377,1653186645000
1956,956,38,1640918925000
1957,295,1627,1632958516000
1958,1306,845,1642030396000
1959,321,988,1636193102000
1960,1535,1226,1634168690000
1961,1263,60,1641711029000
1962,1102,1177,1659655600000
1963,1420,1152,1649615553000
1964,1360,440,1633275278000
1965,607,727,1635359472000
1966,1515,874,1648618021000
1967,287,116,1654092516000
1968,373,1719,1658006002000
1969,1925,194,1639911166000
1970,1813,596,1663821704000
1971,1785,1748,1660531086000
1972,597,1047,1635896042000
1973,273,1545,1648317875000
1974,1105,596,1652047994000
1975,1880,713,1654212487000
1976,1002,791,1636115171000
1977,1961,173,1637563196000
1978,1563,1259,1642616588000
1979,1746,96,1636361678000
1980,1019,114,1635054207000
1981,1316,1933,1657587358000
1982,1916,1984,1639505805000
1983,503,1506,1649157094000
1984,240,1149,1640954126000
1985,740,153,1637886478000
1986,347,814,1653736059000
1987,445,249,1660584806000
1988,1065,194,1645165398000
1989,356,488,1651940885000
1990,1212,337,1661186758000
1991,1387,993,1656550951000
1992,736,1812,1652331452000
1993,222,992,1656507357000
1994,1501,1208,1642961363000
1995,684,493,1642017543000
1996,1153,1474,1663565893000
1997,25,535,1641320886000
1998,992,1133,1661906322000
1999,451,1077,1636550743000
2000,871,1771,1656214680000
2001,625,1992,1652332191000
2002,404,1216,1635310570000
2003,2000,849,1638388419000
2004,1866,1290,1634940831000
2005,431,504,1636343561000
2006,1811,332,1644489977000
2007,1267,833,1650418540000
2008,410,1375,1652747414000
2009,391,1285,1653046180000
2010,1220,9,1650522502000
2011,1292,1110,1645006032000
2012,721,1531,1642195395000
2013,1252,1580,1652455463000
2014,1993,679,1661415276000
2015,695,1213,1663882135000
2016,1940,1827,1636477713000
2017,499,1868,1661528569000
2018,613,1493,1651298938000
2019,948,1463,1655799134000
2020,1075,1932,1661560471000
2021,323,1991,1639496832000
2022,43,1579,1655057177000
2023,1941,1672,1638127186000
2024,1788,751,1654253297000
2025,339,1709,1662899972000
2026,1046,1663,1644989437000
2027,645,646,1639362339000
2028,863,1071,1647655952000
2029,619,1766,1638764949000
2030,1984,419,1653666485000
2031,1596,1556,1648611464000
2032,1103,1982,1662639368000
2033,435,286,1653539704000
2034,1852,550,1651834902000
2035,766,1769,1647108378000
2036,704,454,1659942365000
2037,195,1753,1658490380000
2038,1639,1950,1658829111000
2039,886,1253,1640615607000
2040,1260,1341,1661823708000
2041,257,121,1655983362000
2042,230,1460,1643629152000
2043,1753,1704,1662656480000
2044,586,501,1662921390000
2045,1888,709,1649647933000
2046,1915,1680,1645812714000
2047,1664,1640,1637778689000
2048,1996,415,1633159345000
2049,764,578,1638598032000
2050,1120,1922,1639278245000
2051,321,261,1643316102000
2052,288,1256,1655872765000
2053,1039,1372,1660717009000
2054,45,1210,1649408700000
2055,452,1454,1644884761000
2056,1057,1219,1658747147000
2057,693,397,1663794564000
2058,1021,808,1641590048000
2059,13,986,1661140888000
2060,537,1038,1661761893000
2061,245,1966,1637770851000
2062,455,1385,1655199392000
2063,1082,1182,1657493745000
2064,89,1502,1656841826000
